きたきたー	ｷﾀ━━━━(Дﾟ(○=(ﾟ∀ﾟ)=○)Дﾟ)━━━━━!! 	独立語*
きたきたー	ｷﾀ━━━━（｡Ａ｡）━（ﾟ∀ﾟ）━（｡Ａ｡）━（ﾟ∀ﾟ）━（｡Ａ｡）━━━━!!!! 	独立語*
きたきたー	ｷﾀ━━━━━━＼(ﾟ∀ﾟ)／━━━━━━ !!!!! 	独立語*
きたきたー	ｷﾀ━━━━━━(≧∀≦)ノ━━━━━━ !!!!! 	独立語*
きたきたー	ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !!!!! 	独立語*
きたきたー	ｷﾀ━━━━━━≡ﾟ∀ﾟ)≡ﾟ∀ﾟ)≡ﾟ∀ﾟ)≡ﾟ∀ﾟ)≡ﾟ∀ﾟ)━━━━━━!!!!! 	独立語*
きたきたー	ｷﾀ━━川o･-･)━━ﾉﾘ川o･)━━(川川)━━(･oﾉ川━━(･∀･o川━━!!	独立語*
きたきたー	ｷﾀ━━ﾟ+.ヽ(≧▽≦)ﾉ.+ﾟ━━ ｯ ! ! !	独立語*
きたきたー	ｷﾀﾜｧ*:.｡..｡.:*･ﾟ（n‘∀‘)ηﾟ･*:.｡..｡.:* ﾐ ☆	独立語*
きたく	||ヽ(*ﾟ▽ﾟ*)ﾉﾐ|Ю ﾀﾀﾞｲﾏｧ♪	独立語*
きたく	( ´ ▽ ` )ﾉ ﾀﾀﾞｲﾏｧ 	独立語*
きたく	ε＝(ﾉ‥)ﾉ ただいまっす｡ 	独立語*
きたく	ε＝(ﾉﾟｰﾟ)ﾉﾀﾀﾞｲﾏ 	独立語*
きたちょうせん	ﾋﾟｮﾝ(　ﾟдﾟ)ﾔﾝ	独立語*
きたない	(・ё・)ｸｻｰ	独立語*
きたない	| ´ー｀彡ﾉｨｮｩ	独立語*
きたない	ｃ⌒っミ  ´ー｀彡φ	独立語*
きたない	ｷﾀ━━━━ヽミ´ー｀  彡ﾉ━━━━!!!!	独立語*
きたない	ミ´ー｀彡	独立語*
きたない	ミ´ー｀彡ｷﾀﾈｰﾖ	独立語*
きたない	Σ´ー｀；彡	独立語*
きたない	|ミ´ー｀彡彡ﾉｨｮｩ	独立語*
きたない	ｃ⌒っミミ´ー｀彡φ	独立語*
きたない	ｷﾀ━━━━ヽミ´ー｀彡彡ﾉ━━━━!!!!	独立語*
きたない	ミミ´ー｀彡彡	独立語*
きたない	ミミ´ー｀彡彡ｷﾀﾈｰﾝﾀﾞﾖ	独立語*
きたない	Σ´ー｀；彡彡	独立語*
きたねーよ	| ´ー｀彡ﾉｨｮｩ	独立語*
きたねーよ	ｃ⌒っミ  ´ー｀彡φ	独立語*
きたねーよ	ｷﾀ━━━━ヽミ´ー｀  彡ﾉ━━━━!!!!	独立語*
きたねーよ	ミ´ー｀彡	独立語*
きたねーよ	ミ´ー｀彡ｷﾀﾈｰﾖ	独立語*
きたねーよ	Σ´ー｀；彡	独立語*
きたねーよ	ヽミ#´ー｀彡ﾉ	独立語*
きたねーよ	ヽミ；´ー｀彡ﾉ	独立語*
きたねーよ	ヽミ´ー｀  彡ﾉ	独立語*
きたねーよ	ヽミ´ー｀#彡ﾉ	独立語*
きたねーよ	ヽミ´ー｀；彡ﾉ	独立語*
きたねーよ	ヽミ´ー｀彡ﾉ	独立語*
きたねーよ	| ´ー｀彡	独立語*
きたねーよ	| ´ー｀彡ﾉ	独立語*
きたねーよ	ｃ⌒っミ  ´ー｀彡っφ	独立語*
きたねーよ	ミ  ´ー｀ν	独立語*
きたねーよ	ミ  ´ー｀彡	独立語*
きたねーよ	ミ  TーT彡	独立語*
きたねーよ	ミ#´ー｀彡	独立語*
きたねーよ	ミ；´ー｀彡	独立語*
きたねーよ	ミ；´ー｀彡ゝ”	独立語*
きたねーよ	ミ||´ー｀彡	独立語*
きたねーよ	ミ´ー｀  彡	独立語*
きたねーよ	ミ´ー｀#彡	独立語*
きたねーよ	ミ´ー｀；彡	独立語*
きたねーよ	ミ´ー｀lll彡	独立語*
きたねーよ	ミ´ー｀彡∩	独立語*
きたねーよ	ミ´ー｀彡つ	独立語*
きたねーよ	ミ´ー｀彡ﾉ	独立語*
きたねーよ	ミ´ー｀彡σ	独立語*
きたねーよ	ミ´ー｀彡ゝ”	独立語*
きたねーよ	ミ´ε｀  彡	独立語*
きたねーよ	ミ°ー°  彡	独立語*
きたねーよ	ミσ´ー｀彡σ	独立語*
きたねーよ	Σ´ー｀  彡	独立語*
きたねーよ	ΣΣ´ー｀  彡	独立語*
きたねーよ	━━━━ミ  TーT彡━━━━!!	独立語*
きたねーよ	━━━━ミ´ー｀  彡━━━━!!	独立語*
きたねーよ	━━━━ミ´ー｀#彡━━━━!!	独立語*
きたねーよ	━━━━ミ´ー｀；彡━━━━!!	独立語*
きたねーよ	━━━━ミ´ー｀lll彡━━━━!!	独立語*
きたねーよ	━━━━Σミ´ー｀  彡━━━━!!	独立語*
きたねーよ	━━━━ヽミ´ー｀  彡ﾉ━━━━!!	独立語*
きたねーんだよ	|ミ´ー｀彡彡ﾉｨｮｩ	独立語*
きたねーんだよ	ｃ⌒っミミ´ー｀彡φ	独立語*
きたねーんだよ	ｷﾀ━━━━ヽミ´ー｀彡彡ﾉ━━━━!!!!	独立語*
きたねーんだよ	ミミ´ー｀彡彡	独立語*
きたねーんだよ	ミミ´ー｀彡彡ｷﾀﾈｰﾝﾀﾞﾖ	独立語*
きたねーんだよ	Σ´ー｀；彡彡	独立語*
きたねーんだよ	ヽミ´ー｀#彡彡ﾉ	独立語*
きたねーんだよ	ヽミ´ー｀；彡彡ﾉ	独立語*
きたねーんだよ	ヽミ´ー｀彡彡ﾉ	独立語*
きたねーんだよ	ヽミミ#´ー｀彡ﾉ	独立語*
きたねーんだよ	ヽミミ；´ー｀彡ﾉ	独立語*
きたねーんだよ	ヽミミ´ー｀彡ﾉ	独立語*
きたねーんだよ	ヽミミ´ー｀彡彡ﾉ	独立語*
きたねーんだよ	|ミ´ー｀彡	独立語*
きたねーんだよ	|ミ´ー｀彡ﾉ	独立語*
きたねーんだよ	ｃ⌒っミミ´ー｀彡っφ	独立語*
きたねーんだよ	ミ´ー｀#彡彡	独立語*
きたねーんだよ	ミ´ー｀；彡彡	独立語*
きたねーんだよ	ミ´ー｀lll彡彡	独立語*
きたねーんだよ	ミ´ー｀彡彡	独立語*
きたねーんだよ	ミ´ε｀彡彡	独立語*
きたねーんだよ	ミ°ー°彡彡	独立語*
きたねーんだよ	ミミ#´ー｀彡	独立語*
きたねーんだよ	ミミ；´ー｀彡	独立語*
きたねーんだよ	ミミ；´ー｀彡ゝ”	独立語*
きたねーんだよ	ミミ||´ー｀彡	独立語*
きたねーんだよ	ミミ´ー｀ν	独立語*
きたねーんだよ	ミミ´ー｀彡	独立語*
きたねーんだよ	ミミ´ー｀彡∩	独立語*
きたねーんだよ	ミミ´ー｀彡ﾉ	独立語*
きたねーんだよ	ミミ´ー｀彡σ	独立語*
きたねーんだよ	ミミ´ー｀彡ゝ”	独立語*
きたねーんだよ	ミミ´ー｀彡彡つ	独立語*
きたねーんだよ	ミミTーT彡	独立語*
きたねーんだよ	ミミσ´ー｀彡σ	独立語*
きたねーんだよ	Σ´ー｀彡彡	独立語*
きたねーんだよ	ΣΣ´ー｀彡彡	独立語*
きたねーんだよ	━━━━ミ´ー｀#彡彡━━━━!!	独立語*
きたねーんだよ	━━━━ミ´ー｀；彡彡━━━━!!	独立語*
きたねーんだよ	━━━━ミ´ー｀lll彡彡━━━━!!	独立語*
きたねーんだよ	━━━━ミ´ー｀彡彡━━━━!!	独立語*
きたねーんだよ	━━━━ミミTーT彡━━━━!!	独立語*
きたねーんだよ	━━━━Σミ´ー｀彡彡━━━━!!	独立語*
きたねーんだよ	━━━━ヽミ´ー｀彡彡ﾉ━━━━!!	独立語*
きたの	Σ(ﾟДﾟ；≡；ﾟд℃(ﾟдﾟ)ｴ?ｷﾀﾉ?	独立語*
きたよ	|ﾒ∀・)ﾉｨｮｩ	独立語*
きたよ	|・。・)ﾉｨｮｩ	独立語*
きたよ	|●∀●)ﾉｨｮｩ	独立語*
きたよ	|ﾟρﾟ )ﾉｨｮｩ	独立語*
きたよ	|__∪ _)ﾉｨｮｩ	独立語*
きたよ	|･｡･ﾐﾉ ｨｮｩ	独立語*
きたよ	|･)･ε･)ﾉｨｮｩ	独立語*
きたよ	|｀∀´)ﾉｨｮｩ	独立語*
きたよ	|@∀@)ﾉ ｨｮｩ	独立語*
きたよ	|＾A＾)ﾉｨｮｩ	独立語*
きたよ	|ﾟ●ﾟ(   ﾉｨｮｩ	独立語*
きたよ	|ﾟ＊ﾟ)ﾉｨｮｩ	独立語*
きたよ	|ﾟ∀ﾟ)ﾉ ｨｮｩ	独立語*
きたよ	|・∀・*)ﾉ ｨｮｩ	独立語*
きたよ	|´▼｀)ﾉｨｮｩ	独立語*
きたよ	|ﾟДﾟ)ﾉｨｮｩ	独立語*
きたよ	|〃▽〃)ﾉｨｮｩ	独立語*
きたよ	|○Д　○)ﾉｨｮｩ	独立語*
きたよ	|*ﾟーﾟ)ﾉｨｮｩ	独立語*
きたよ	|・ε・)ﾉｨｮｩ	独立語*
きたよ	|  ┼〉ﾉｨｮｩ	独立語*
きたよ	|＾▽＾)ﾉｨｮｩ	独立語*
きたよ	|´曲｀)ﾉｨｮｩ	独立語*
きたよ	|⌒ v.⌒0)ﾉｨｮｩ	独立語*
きたよ	(* ^ーﾟ)ﾉｺﾝﾆﾁﾊ	独立語*
きたよ	|ﾟーﾟ)ﾉｨｮｩ	独立語*
きたよ	|^ーﾟ)ﾉｨｮｩ	独立語*
きたよ	ｷﾀ━━（ﾟ∀ﾟ）━━ﾖ	独立語*
きたわ	ｷﾀﾜｧ━━━━━━(n‘∀‘)η━━━━━━ !!!!!	独立語*
きたわ	ｷﾀﾜｧ*･゜ﾟ･*:.｡..｡.:*･゜(n‘∀‘)ηﾟ･*:.｡. .｡.:*･゜ﾟ･* !!!!!	独立語*
きたわぁ	ｷﾀﾜｧ━━━━━━(n‘∀‘)η━━━━━━ !!!!!	独立語*
きたわぁ	｡.:*･゜(n・ｅ・）ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜(n´�｀)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜(n‘д‘)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜∬n´▽｀∬ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜川n・-・)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜川n’ー’川ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜川n�v�从ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜从n・ 。・)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜从n＾▽＾从ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	｡.:*･゜从n＾ヮ＾)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	"｡.:*･゜从n`,_っ´)ηﾟ･*:.｡.ﾐ ☆"	独立語*
きたわぁ	.｡.:*･゜(n‘д‘)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	.｡.:*･゜（n｀.∀´）ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	.｡.:*･゜（n●´ー｀）ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	.｡.:*･゜从n^◇^)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	.｡.:*･゜从n０＾〜＾）ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	（n `д‘)ηﾏﾀﾞﾈﾑｲﾜｧ	独立語*
きたわぁ	（n‘∀‘)η　　ﾔｧｰｯﾎｫｰ	独立語*
きたわぁ	（n‘∀‘)ηｵｷﾀﾜｧ	独立語*
きたわぁ	Σｒ(‘Д‘ｎ）	独立語*
きたわぁ	ｲｸﾜｧ*･゜ﾟ･*:.｡..｡.:*･゜（n‘∀‘)ηﾟ･*:.｡. .｡.:*･゜ﾟ･*ﾖｫ !!!!!	独立語*
きたわぁ	ｲﾔﾀﾞﾜｧ*･゜ﾟ･*:.｡..｡.:*･゜（n‘Д‘）ηﾟ･*:.｡. .｡.:*･゜ﾟ･* !!!!!	独立語*
きたわぁ	ｶﾞｸｶﾞｸ((（n;‘Д‘))ηﾅﾝﾀﾞｶｺﾜｲﾜｧ	独立語*
きたわぁ	ｷﾀﾜｧ*:.｡..｡.:*･ﾟ（n‘∀‘)ηﾟ･*:.｡..｡.:* ﾐ ☆	独立語*
きたわぁ	ﾁｶﾞｳﾜｧ*･゜ﾟ･*:.｡..｡.:*･゜（n;‘Д‘)ηﾟ･*:.｡. .｡.:*･゜ﾟ･*????	独立語*
きたわぁ	ﾋｹﾞﾊｴﾀﾜｧ.｡.:*･゜（n‘┏┓‘)ηﾟ･*:.｡.ﾐ ☆	独立語*
きたわぁ	ﾌｧｲﾄｫ*:.｡..｡.:*･ﾟ（n‘∀‘)ηﾟ･*:.｡..｡.:*!!!☆	独立語*
きたわぁ	ﾘｬｸｻﾚﾃﾙﾜｧ*:.｡..｡.:*･ﾟ（n；‘∀)η（略	独立語*
きつい	( ＞Д＜；)	独立語*
きつい	( ＞Д＜；)ｵﾓｰ	独立語*
きつい	( ＞Д＜；)ｸｯ ｸﾙｼｲ･･･	独立語*
きとー	(　^人^ )	独立語*
きとー	(　^人^ )ﾋﾞﾝﾋﾞﾝ?	独立語*
きとー	|　^人^ )ﾉｨｮｩ	独立語*
きとー	ｃ⌒っ^人^ )φ	独立語*
きとー	ｷﾀ━━━━ヽ(^人^  )ﾉ━━━━!!!!	独立語*
きとー	Σ(^人^；)	独立語*
きとー	ヽ(　^人^ )ﾉ	独立語*
きとー	ヽ(#^人^ )ﾉ	独立語*
きとー	ヽ(；^人^ )ﾉ	独立語*
きとー	ヽ(^人^  )ﾉ	独立語*
きとー	ヽ(^人^#)ﾉ	独立語*
きとー	ヽ(^人^)ﾉ	独立語*
きとー	ヽ(^人^；)ﾉ	独立語*
きとー	ヽゝ　^人^ ν	独立語*
きとー	(　^人^ )∩	独立語*
きとー	(　^人^ )ﾉ	独立語*
きとー	(　^人^ )σ	独立語*
きとー	(　T人T )	独立語*
きとー	(#^人^ )	独立語*
きとー	(；^人^ )	独立語*
きとー	(；^人^ )ゝ”	独立語*
きとー	(^ε^  )	独立語*
きとー	(^人^  )	独立語*
きとー	(^人^#)	独立語*
きとー	(^人^)	独立語*
きとー	(^人^)ゝ”	独立語*
きとー	(^人^)つ	独立語*
きとー	(^人^；)	独立語*
きとー	(^人^lll)	独立語*
きとー	(||^人^ )	独立語*
きとー	(°人°  )	独立語*
きとー	(σ^人^ )σ	独立語*
きとー	|　^人^ )	独立語*
きとー	|　^人^ )ﾉ	独立語*
きとー	ｃ⌒っ^人^ )っφ	独立語*
きとー	Σ(^人^  )	独立語*
きとー	ΣΣ(^人^  )	独立語*
きとー	━━━━(　T人T )━━━━!!	独立語*
きとー	━━━━(^人^  )━━━━!!	独立語*
きとー	━━━━(^人^#)━━━━!!	独立語*
きとー	━━━━(^人^；)━━━━!!	独立語*
きとー	━━━━(^人^lll)━━━━!!	独立語*
きとー	━━━━Σ(^人^  )━━━━!!	独立語*
きとー	━━━━ヽ(^人^  )ﾉ━━━━!!	独立語*
きとう	(　^人^ )	独立語*
きとう	(　^人^ )ﾋﾞﾝﾋﾞﾝ?	独立語*
きとう	|　^人^ )ﾉｨｮｩ	独立語*
きとう	ｃ⌒っ^人^ )φ	独立語*
きとう	ｷﾀ━━━━ヽ(^人^  )ﾉ━━━━!!!!	独立語*
きとう	Σ(^人^；)	独立語*
きにいらない	|  ▼血▼彡ﾉｨｮｩ	独立語*
きにいらない	ｃ⌒っミ  ▼血▼彡φ	独立語*
きにいらない	ｷﾀ━━━━ヽミ▼血▼ﾒ彡ﾉ━━━━!!!!	独立語*
きにいらない	ミ▼血▼ﾒ彡	独立語*
きにいらない	ミ▼血▼ﾒ彡ｷﾆｲﾗﾈｰﾖ	独立語*
きにいらない	Σ▼血▼ﾒ；彡	独立語*
きにいらねーよ	|  ▼血▼彡ﾉｨｮｩ	独立語*
きにいらねーよ	ｃ⌒っミ  ▼血▼彡φ	独立語*
きにいらねーよ	ｷﾀ━━━━ヽミ▼血▼ﾒ彡ﾉ━━━━!!!!	独立語*
きにいらねーよ	ミ▼血▼ﾒ彡	独立語*
きにいらねーよ	ミ▼血▼ﾒ彡ｷﾆｲﾗﾈｰﾖ	独立語*
きにいらねーよ	Σ▼血▼ﾒ；彡	独立語*
きにいらねーよ	ヽミ#▼血▼彡ﾉ	独立語*
きにいらねーよ	ヽミ；▼血▼彡ﾉ	独立語*
きにいらねーよ	ヽミ▼血▼ﾒ#彡ﾉ	独立語*
きにいらねーよ	ヽミ▼血▼ﾒ；彡ﾉ	独立語*
きにいらねーよ	ヽミ▼血▼ﾒ彡ﾉ	独立語*
きにいらねーよ	ヽミ▼血▼彡ﾉ	独立語*
きにいらねーよ	|  ▼血▼彡	独立語*
きにいらねーよ	ｃ⌒っミ  ▼血▼彡っφ	独立語*
きにいらねーよ	ミ  ▼血▼ν	独立語*
きにいらねーよ	ミ  ▼血▼彡	独立語*
きにいらねーよ	ミ  T血T彡	独立語*
きにいらねーよ	ミ#▼血▼彡	独立語*
きにいらねーよ	ミ；▼血▼彡	独立語*
きにいらねーよ	ミ；▼血▼彡ゝ”	独立語*
きにいらねーよ	ミ||▼血▼彡	独立語*
きにいらねーよ	ミ▼ε▼ﾒ  彡	独立語*
きにいらねーよ	ミ▼血▼ﾒ  彡	独立語*
きにいらねーよ	ミ▼血▼ﾒ#彡	独立語*
きにいらねーよ	ミ▼血▼ﾒ；彡	独立語*
きにいらねーよ	ミ▼血▼ﾒlll彡	独立語*
きにいらねーよ	ミ▼血▼ﾒゝ”	独立語*
きにいらねーよ	ミ▼血▼ﾒ彡つ	独立語*
きにいらねーよ	ミ▼血▼彡∩	独立語*
きにいらねーよ	ミ▼血▼彡ﾉ	独立語*
きにいらねーよ	ミ▼血▼彡σ	独立語*
きにいらねーよ	ミ°血°ﾒ  彡	独立語*
きにいらねーよ	ミσ▼血▼彡σ	独立語*
きにいらねーよ	Σ▼血▼ﾒ  彡	独立語*
きにいらねーよ	ΣΣ▼血▼ﾒ  彡	独立語*
きにいらねーよ	━━━━ミ  T血T彡━━━━!!	独立語*
きにいらねーよ	━━━━ミ▼血▼ﾒ#彡━━━━!!	独立語*
きにいらねーよ	━━━━ミ▼血▼ﾒ；彡━━━━!!	独立語*
きにいらねーよ	━━━━ミ▼血▼ﾒlll彡━━━━!!	独立語*
きにいらねーよ	━━━━ミ▼血▼ﾒ彡━━━━!!	独立語*
きにいらねーよ	━━━━Σミ▼血▼ﾒ彡━━━━!!	独立語*
きにいらねーよ	━━━━ヽミ▼血▼ﾒ彡ﾉ━━━━!!	独立語*
きにしない	ヽ(●´ε｀●)ノ	独立語*
きにしない	(・ε・)ｷﾆｼﾅｲ!!	独立語*
きにしない	（´ε｀　）	独立語*
きにしない	(ﾟзﾟ)ｲｲﾝﾃﾞﾈｰﾉ?	独立語*
きにしない	(´ε｀　)	独立語*
きにしない	(・ε・) 	独立語*
きにしない	．．．(´З｀)ﾁｪｯ	独立語*
きにしない	|・ε・)ﾉｨｮｩ	独立語*
きにしない	ｃ⌒っ ・ε・)φ	独立語*
きにしない	ｷﾀ━━━━ヽ(・ε・  )ﾉ━━━━!!!!	独立語*
きにしない	Σ(・ε・；) 	独立語*
きにしない	ヽ(  ・ε・)ﾉ 	独立語*
きにしない	ヽ(#・ε・)ﾉ 	独立語*
きにしない	ヽ(；・ε・)ﾉ 	独立語*
きにしない	ヽ(・ε・  )ﾉ 	独立語*
きにしない	ヽ(・ε・#)ﾉ 	独立語*
きにしない	ヽ(・ε・)ﾉ 	独立語*
きにしない	ヽ(・ε・；)ﾉ 	独立語*
きにしない	ヽゝ・ε・ν 	独立語*
きにしない	(゜ε゜  ) 	独立語*
きにしない	(  ・ε・) 	独立語*
きにしない	(  ・ε・)∩	独立語*
きにしない	(  ・ε・)ﾉ	独立語*
きにしない	(  ・ε・)σ	独立語*
きにしない	(#・ε・) 	独立語*
きにしない	(；・ε・) 	独立語*
きにしない	(；・ε・)ゝ”	独立語*
きにしない	(||・ε・) 	独立語*
きにしない	(・ε・  ) 	独立語*
きにしない	(・ε・#) 	独立語*
きにしない	(・ε・)ゝ”	独立語*
きにしない	(・ε・)つ	独立語*
きにしない	(・ε・；) 	独立語*
きにしない	(・ε・lll)	独立語*
きにしない	(TεT) 	独立語*
きにしない	(σ・ε・)σ	独立語*
きにしない	|・ε・) 	独立語*
きにしない	|・ε・)ゝ”	独立語*
きにしない	|・ε・)ﾉ 	独立語*
きにしない	ｃ⌒っ ・ε・)っφ	独立語*
きにしない	Σ(・ε・  ) 	独立語*
きにしない	ΣΣ(・ε・  ) 	独立語*
きにしない	━━━━(・ε・  )━━━━!!	独立語*
きにしない	━━━━(・ε・#)━━━━!!	独立語*
きにしない	━━━━(・ε・；)━━━━!!	独立語*
きにしない	━━━━(・ε・lll)━━━━!!	独立語*
きにしない	━━━━(TεT  )━━━━!!	独立語*
きにしない	━━━━Σ(・ε・  )━━━━!!	独立語*
きにしない	━━━━ヽ(・ε・  )ﾉ━━━━!!	独立語*
きにしない	 (ﾟεﾟ)ｷﾆｼﾅｲ!! 	独立語*
きにしない	  ( ﾟ ３ﾟ)≡@ ﾍﾟｯ！！	独立語*
きにしない	(・ε・)ｷﾆｼﾅｲ!! 	独立語*
きにしない	Σ(・ε・；)  	独立語*
きにとめない	(・ε・)ｷﾆｼﾅｲ!!	独立語*
きにならない	(・ε・) 	独立語*
きにならない	(´ε｀　)	独立語*
きねん	φ(｀д´)ｶｷｶｷ	独立語*
きねん	ｃ⌒っ*ﾟдﾟ)っφ 記念ｶｷｺ	独立語*
きねん	記念火気庫ヽ( ´∀`)ノ　ﾎﾞｯ	独立語*
きねん	ﾔｼﾞ(ﾟдﾟ)ｳﾏ-	独立語*
きねんかきこ	記念火気庫ヽ( ´∀`)ノ　ﾎﾞｯ	独立語*
きのせーにゃ	(ーё一)	独立語*
きのせーにゃ	(ーё一)ｷﾉｾｰﾆｬ	独立語*
きのせーにゃ	|  ーё一)ﾉｨｮｩ	独立語*
きのせーにゃ	ｃ⌒っーё一)φ	独立語*
きのせーにゃ	ｷﾀ━━━━ヽ(ーё一  )ﾉ━━━━!!!!	独立語*
きのせーにゃ	Σ(ーё一；)	独立語*
きのせーにゃ	ヽ(  ーё一)ﾉ	独立語*
きのせーにゃ	ヽ(#ーё一)ﾉ	独立語*
きのせーにゃ	ヽ(ーё一  )ﾉ	独立語*
きのせーにゃ	ヽ(ーё一#)ﾉ	独立語*
きのせーにゃ	ヽ(ーё一)ﾉ	独立語*
きのせーにゃ	ヽ(ーё一；)ﾉ	独立語*
きのせーにゃ	ヽ(；ーё一)ﾉ	独立語*
きのせーにゃ	ヽゝ  ーё一ν	独立語*
きのせーにゃ	(  ーё一)	独立語*
きのせーにゃ	(  ーё一)∩	独立語*
きのせーにゃ	(  ーё一)ﾉ	独立語*
きのせーにゃ	(  ーё一)σ	独立語*
きのせーにゃ	(  TёT)	独立語*
きのせーにゃ	(#ーё一)	独立語*
きのせーにゃ	(ーε一  )	独立語*
きのせーにゃ	(ーё一  )	独立語*
きのせーにゃ	(ーё一#)	独立語*
きのせーにゃ	(ーё一)ゝ”	独立語*
きのせーにゃ	(ーё一)つ	独立語*
きのせーにゃ	(ーё一；)	独立語*
きのせーにゃ	(ーё一lll)	独立語*
きのせーにゃ	(；ーё一)	独立語*
きのせーにゃ	(；ーё一)ゝ”	独立語*
きのせーにゃ	(||ーё一)	独立語*
きのせーにゃ	(°ё°  )	独立語*
きのせーにゃ	(σーё一)σ	独立語*
きのせーにゃ	|  ーё一)	独立語*
きのせーにゃ	|  ーё一)ﾉ	独立語*
きのせーにゃ	ｃ⌒っーё一)っφ	独立語*
きのせーにゃ	Σ(ーё一  )	独立語*
きのせーにゃ	ΣΣ(ーё一  )	独立語*
きのせーにゃ	━━━━(  TёT)━━━━!!	独立語*
きのせーにゃ	━━━━(ーё一  )━━━━!!	独立語*
きのせーにゃ	━━━━(ーё一#)━━━━!!	独立語*
きのせーにゃ	━━━━(ーё一；)━━━━!!	独立語*
きのせーにゃ	━━━━(ーё一lll)━━━━!!	独立語*
きのせーにゃ	━━━━Σ(ーё一  )━━━━!!	独立語*
きのせーにゃ	━━━━ヽ(ーё一  )ﾉ━━━━!!	独立語*
きのせい	(ーё一)	独立語*
きのせい	(ーё一)ｷﾉｾｰﾆｬ	独立語*
きのせい	|  ーё一)ﾉｨｮｩ	独立語*
きのせい	ｃ⌒っーё一)φ	独立語*
きのせい	ｷﾀ━━━━ヽ(ーё一  )ﾉ━━━━!!!!	独立語*
きのせい	Σ(ーё一；)	独立語*
きむたく	！;ﾟεﾟ！	独立語*
きむたく	ｃ⌒っ;ﾟεﾟ)φ	独立語*
きむたく	ｷﾀ━━━━ヽ！;ﾟεﾟ   ！ﾉ━━━━!!!!	独立語*
きむたく	Σ！;ﾟεﾟ ；！	独立語*
きむたく	ヽ！  ;ﾟεﾟ！ﾉ	独立語*
きむたく	ヽ！#;ﾟεﾟ！ﾉ	独立語*
きむたく	ヽ！;ﾟεﾟ   ！ﾉ	独立語*
きむたく	ヽ！;ﾟεﾟ #！ﾉ	独立語*
きむたく	ヽ！;ﾟεﾟ ；！ﾉ	独立語*
きむたく	ヽ！;ﾟεﾟ！ﾉ	独立語*
きむたく	ヽ！；;ﾟεﾟ！ﾉ	独立語*
きむたく	ヽゝ ;ﾟεﾟν	独立語*
きむたく	！  ;ﾟεﾟ！	独立語*
きむたく	！  ;ﾟεﾟ！∩	独立語*
きむたく	！  ;ﾟεﾟ！ﾉ	独立語*
きむたく	！  ;ﾟεﾟ！σ	独立語*
きむたく	！#;ﾟεﾟ！	独立語*
きむたく	！;ﾟεﾟ  ！	独立語*
きむたく	！;ﾟεﾟ #！	独立語*
きむたく	！;ﾟεﾟ ；！	独立語*
きむたく	！;ﾟεﾟ lll！	独立語*
きむたく	！;ﾟεﾟ！ゝ”	独立語*
きむたく	！;ﾟεﾟ！つ	独立語*
きむたく	！；;ﾟεﾟ！	独立語*
きむたく	！；;ﾟεﾟ！ゝ”	独立語*
きむたく	！;°ε°  ！	独立語*
きむたく	！;TεT！	独立語*
きむたく	！||;ﾟεﾟ！	独立語*
きむたく	！σ;ﾟεﾟ！σ	独立語*
きむたく	|;ﾟεﾟ！	独立語*
きむたく	|;ﾟεﾟ！ゝ”	独立語*
きむたく	|;ﾟεﾟ！ﾉ	独立語*
きむたく	ｃ⌒っ;ﾟεﾟ)っφ	独立語*
きむたく	Σ！;ﾟεﾟ  ！	独立語*
きむたく	ΣΣ！;ﾟεﾟ  ！	独立語*
きむたく	━━━━！;ﾟεﾟ   ！━━━━!!	独立語*
きむたく	━━━━！;ﾟεﾟ #！━━━━!!	独立語*
きむたく	━━━━！;ﾟεﾟ ；！━━━━!!	独立語*
きむたく	━━━━！;ﾟεﾟ lll！━━━━!!	独立語*
きむたく	━━━━！;TεT！━━━━!!	独立語*
きむたく	━━━━Σ！;ﾟεﾟ   ！━━━━!!	独立語*
きむたく	━━━━ヽ！;ﾟεﾟ   ！ﾉ━━━━!!	独立語*
きめ	(￣ー￣)ﾆﾔﾘ	独立語*
きめんふらっしゅ	(　´∀｀)・ω・) ﾟДﾟ)・∀・)￣ー￣)´_ゝ`)ｷﾒﾝﾌﾗｯｼｭ!!	独立語*
